ID de lieu,Quantité,
ML10B2,1,
MX14A1,1,
MY01B4,1,
ME07G1,1,
MN05A1,1,
MT11D5,1,
MX01B1,1,
ZM15C3,1,
ML09E4,1,
MF03A1,1,
MO04B1,1,
ML09D3,2,
MY07C4,1,
MN05D3,1,
MR09C0,1,
MT11E2,1,
ZM01A1,1,
MP10B5,3,
ZM00C2,1,
MY02E3,1,
MW23D3,1,
MT02F1,2,
MW09C0,1,
MX17G5,2,
QA00A0,1,
MX16A2,1,
MT05E2,2,
MP03G0,1,
MN01C4,1,
MW01B0,1,
MY01D4,2,
MP06D4,1,
ZM00B0,1,
ZM12A3,2,
MR09B1,2,
MW03A2,1,
MT02A2,2,
QA00B0,1,
MY13B3,1,
MF00C6,1,
ML08F4,2,
MD06A2,2,
MW04H2,1,
MY16A0,1,
MC02C2,1,
MR09C0,2,
MF03C2,1,
MT02E1,1,
MP11A2,1,
MW13G5,1,
MQ04G4,1,
MF08E0,1,
MO11B3,1,
MW07B0,1,
MP02D3,1,
ME02E2,1,
MT05F5,1,
MP00D2,1,
MY05A1,1,
MO11A2,1,
MS08A5,1,
MW06C1,1,
MA11A0,2,
MY08A3,1,
MY03C5,1,
MB01E2,1,
MS02F4,1,
MS01D5,1,
MW08A0,1,
MR05A3,2,
MP09B3,1,
MX14F3,1,
MC07F1,1,
MR11B2,2,
ML06A2,1,
MC00B3,1,
QA00A0,1,
MY03D0,1,
ML06B2,1,
MJ01A1,1,
MT19G3,2,
ML08D4,1,
MA02A3,2,
MB11B2,1,
MQ11B5,2,
MF00D3,2,
MD03A0,1,
MB08B2,1,
MS07C1,1,
QA02B2,1,
MQ01D0,2,
MW00D3,3,
MR11B1,1,
MI11D4,2,
MK08D1,1,
MT02A1,1,
MJ08F2,1,
ML05A5,1,
MW21E2,1,
MN02D3,2,
MR08D3,1,
ME02G2,2,
ZM21B3,1,
MY05B0,1,
MY10A2,1,
MY11A0,2,
MJ00A4,1,
ZM01E4,1,
MV03F1,1,
MW11D4,1,
MK10C2,1,
ZM14B3,1,
MY01F3,1,
MF05E6,2,
MW17C3,1,
MW06C2,2,
DC00L3,1,
MX00D3,1,
MN01D0,1,
MV21A0,1,
MK08D4,1,
MV21B5,1,
MY07B0,1,
QA02B2,4,
MN03F5,1,
QA00B0,2,
ZM02A1,1,
MT09D4,1,
MN08B3,1,
MT02E1,1,
MO05C0,2,
ZM17B1,1,
QA02D1,1,
MA04B0,2,
MX06B0,1,
ZM23A4,2,
MQ04B1,1,
MO09A0,1,
MV21C2,1,
MN08C3,1,
MQ05E0,1,
MK10A2,2,
MX19A3,1,
MX00C1,2,
MR03A3,1,
MW13B1,3,
MV22A3,1,
MY03F1,2,
MO10B1,1,
MD09C1,1,
MY10A2,1,
MC04A0,1,
MR05A3,2,
MO11B2,2,
ZM17B0,1,
MC02A1,1,
MT21B3,2,
MN01A2,1,
ME00A0,2,
MK10C0,2,
MX23B4,1,
MW11B2,1,
MN02C1,2,
ZM20A3,1,
MV21E2,1,
MM07B3,1,
MC00C4,1,
MT12E3,1,
ZM19A3,1,
MT02B5,2,
ZM01B0,1,
MW07B3,1,
MX12D3,2,
MT02E4,2,
ME07A2,1,
MX14B4,3,
MY04D3,1,
MX00D2,1,
MY19C4,1,
MY16B2,1,
MQ08A1,1,
MO02A3,1,
MY05B0,1,
ZM20A3,2,
MY17C4,1,
MY07E3,1,
MV23A4,1,
MW03A3,1,
MS00D4,1,
MY00A0,1,
MS02C3,1,
MX06A1,1,
MJ06E1,1,
MJ01A2,1,
MC04D1,1,
ZM00C2,1,
MI11E3,2,
MR11C0,1,
MT13B2,2,
ML07A1,1,
MO05C1,1,
MJ01G2,1,
MJ06E4,1,
MU01B2,2,
MB05A2,1,
MK10A2,1,
MI10D6,1,
MJ00D3,1,
MY03B0,1,
QA02B1,1,
MB01B1,1,
MJ06A3,1,
MC01B3,1,
MR05A3,1,
MJ00F2,1,
MR11C4,1,
MJ04D3,1,
MR11C0,1,
MT09A3,1,
MC03A0,4,
MK08A3,3,
MJ08F2,2,
MV18C5,2,
MT02D4,1,
MO05B1,1,
MK09C0,2,
MJ02D1,1,
MJ06A4,1,
MK06E1,1,
MD03B1,1,
ZM19B3,1,
MN03B2,1,
ZM14C3,1,
MX23B4,1,
MY03E5,1,
MW04E4,1,
MJ02F1,0,
MB10C3,1,
MF03D1,1,
MC04D3,1,
MK11B0,1,
MT10E3,1,
MC02D3,2,
MX19B5,1,
MJ05F3,1,
MF00G3,2,
MR06A3,1,
MQ06D4,1,
MP07B3,2,
MS02G4,3,
MY07B4,2,
MC04B1,1,
MO05C3,1,
MR01C1,1,
MQ11A4,1,
MO04D0,1,
MC04B2,1,
MW04G3,1,
MN09B0,1,
MY21F1,1,
MI05C4,1,
MW15A3,2,
MN07A2,2,
MX17E5,1,
MI04D4,1,
MC01A2,1,
MT07E1,1,
MC01C2,1,
MW00C2,1,
MF03E4,1,
MW10A4,1,
MX01B1,2,
MI11D4,2,
MF01C6,1,
MI05A2,1,
ZM21B3,1,
MX23A5,1,
MK10C2,1,
MI04D0,1,
MT04D1,1,
MT05C1,1,
MF00D3,2,
MJ04D2,1,
MK03E0,1,
MN11B3,1,
MX15C0,1,
MK08A2,1,
ML09A4,2,
MI06E4,1,
MC07G4,1,
MC06A0,6,
MO05B1,1,
MO03A0,1,
ML09B1,2,
ME01D1,2,
MC04A1,2,
MC07F1,1,
MX12C4,1,
MY07A1,1,
MW08B0,1,
MW01B3,1,
MX14D5,1,
MI11B3,1,
MC07F1,2,
MO05B3,1,
MN06B0,2,
MC01D3,2,
MX23D5,1,
ZM00A3,1,
MT12D1,1,
MO08C0,1,
MF00D3,2,
MW04E3,1,
MF04C2,2,
MW11A3,1,
MQ04I2,1,
MK08B2,1,
MY11A0,1,
MO00D0,2,
MY22D4,1,
ZM01B3,1,
ML09A4,1,
MT14E3,1,
MX17D3,1,
MC11A1,1,
MW11A0,1,
MX13C3,1,
MJ10D1,1,
MY18A0,2,
MY13B3,1,
ZM02A3,1,
MR11B2,1,
MY09E3,1,
MW01C3,1,
MJ05E3,1,
ML03I0,1,
MN05C4,1,
MQ04C2,1,
MD10D1,1,
MY16A0,1,
MF01F2,1,
MK11A3,1,
MN00A2,1,
MY01D4,1,
MR05B2,1,
MS00A2,1,
MJ08E2,1,
MF02D4,1,
MK10A2,1,
MF02F1,1,
ZM14C0,1,
MX03C2,1,
MS01C1,1,
MQ08D2,1,
MP07B3,1,
MY04C5,1,
MY11C5,1,
MB09E3,2,
MY07D1,1,
ZM13A2,1,
ZM16A1,1,
MI05B4,1,
MT03A3,1,
MA01A2,1,
MA01E2,1,
MI04C2,1,
MY08A3,1,
MW04F4,1,
MT07B5,1,
MA11A0,1,
ZM20A1,1,
ZM19B0,3,
ML09E4,2,
MX05B0,1,
MB04D2,1,
MA02A3,4,
MW04I0,3,
MY15A3,0,
MX13C0,1,
MY02E2,1,
MQ10A3,2,
MY21C4,1,
MO10A2,1,
MY16A0,1,
MY17C0,2,
MC04A2,1,
MO09B1,1,
MR11C2,1,
ZM16A0,1,
MC07B0,1,
MW09D3,1,
MM07A5,1,
MR10C3,1,
MW06C2,2,
MS07B1,1,
MB06A2,2,
MM09A2,3,
MW04B4,1,
MS07C2,1,
MR01A2,1,
MC04C3,1,
MX05A0,1,
MC03D2,1,
MS02C3,2,
MS00A2,1,
ZM11C0,1,
MC02D3,2,
MW03A2,2,
MX12D3,3,
MV23E3,1,
MT11D0,1,
ZM03A2,3,
ML10E2,1,
MF05D3,2,
MC06F1,1,
ME02E1,1,
MX19B1,2,
MY07A1,1,
ML08D4,1,
MX18A3,1,
ZM13C1,2,
MX14A2,1,
MF02H6,2,
MP03E1,1,
QA04A2,2,
ZM23A1,1,
MV03B5,1,
MP07A3,1,
ZM01A0,1,
MA04B2,1,
MB07E2,1,
ML09D4,2,
MI10C4,2,
MO03F0,1,
MM07C0,1,
MA04A1,1,
ZM13C1,1,
MD07B1,1,
MS08B5,1,
MP03G0,2,
MF00A5,1,
MX11A3,1,
MI11D4,2,
MW06C2,2,
MO01A3,2,
MC00F1,1,
MS09B4,1,
MK02D0,2,
MC01A3,2,
ZM18B1,1,
MT02G2,1,
ZM16A0,2,
ML01G2,2,
MN04C5,1,
MF07E0,1,
MX09A3,1,
MT09B3,2,
MF05F4,1,
ZM25D1,1,
MX18A3,1,
MF03C2,1,
MW03A2,1,
MR05A3,1,
ML11D4,2,
MC02D3,2,
MY07B2,2,
MB10A3,2,
ML03I0,1,
MW04A2,1,
MK06A2,4,
MY21F4,3,
MO00B1,2,
MF03F5,1,
ML08E3,2,
MP00D2,1,
MO09D3,1,
MW04J3,1,
MO11A2,1,
MQ11B4,2,
MI11E3,2,
MF05A2,1,
MI10D2,1,
ZM23E0,1,
MN03A5,1,
MN02B0,1,
ZM00A0,1,
MJ08B2,1,
MW03A1,1,
MF04C4,1,
MJ04D2,1,
MW04A2,2,
MJ00E1,1,
ZM23E2,1,
MJ10A2,1,
MY15C2,2,
MW09A3,2,
MJ00B2,1,
MY06B1,1,
MW07A3,1,
MY03B3,1,
MO06B4,1,
MR08C1,2,
MJ05E3,1,
ML08D4,2,
MT03G5,2,
MY00B0,1,
ML03I0,1,
ZM01E1,3,
MO01C1,1,
MF08A3,1,
MI10H1,2,
MR11C4,1,
MO10C0,1,
MI11B4,1,
MI04B1,1,
MW04G4,1,
ME08G0,1,
MR05A3,2,
MV22C1,1,
MO06A1,1,
MQ04B9,1,
MS01E0,1,
MM07A4,1,
MV21D1,1,
MS09C1,1,
MO03F0,1,
ML09D3,1,
MX17A4,1,
MX15A2,1,
MJ05C2,1,
ZM02A1,1,
MY07F4,1,
MW04G3,1,
MX17C4,1,
MM07A0,1,
ML08F1,1,
MJ05A1,2,
ML08D4,1,
MY15C2,2,
MB07E1,1,
MD04D2,1,
MF06H6,2,
MW18E0,2,
MQ04D4,1,
MW16C2,1,
MT10D3,4,
MU01B2,0,
ZM17C2,1,
MU01B2,0,
MC03C3,1,
MO10A3,1,
ZM22C0,1,
MY18C4,1,
MF05D2,1,
MY19A4,1,
MS00C4,1,
MI11D3,1,
MC00E3,1,
MO11C3,3,
MX09A1,1,
MX04B3,3,
ZM17C3,1,
MN05B1,2,
ZM01C0,1,
MA04D1,1,
MD01A2,1,
MO04B3,1,
MJ09F2,1,
MK09D2,1,
ZM20C2,2,
MY01D5,1,
MR08D2,1,
MI04A3,1,
MF06E0,1,
MJ01C3,2,
MR10A3,2,
MR09C0,1,
MF02E6,1,
MD01D0,1,
MP10B0,1,
MW04E4,1,
MP05D2,1,
MT10E3,1,
MJ05D2,1,
MF05F4,1,
MP09D4,1,
MY17B4,1,
MQ11C1,1,
MU01B2,0,
MT11F5,2,
MD11D2,1,
MM08A1,1,
ZM13C1,1,
MY21F1,1,
MY19A4,1,
ZM22A2,1,
MW03C4,1,
MS00A2,1,
ZM11A2,2,
MN11A2,1,
MY20D2,1,
MY12C3,1,
MR10D3,1,
MO11B3,1,
MX04A1,1,
MF03D5,1,
MF03D2,1,
MY05D0,1,
ML09D1,1,
MP11B2,2,
MF01F5,0,
MX11C2,1,
MY08A1,1,
MP04E1,1,
MQ07A2,1,
MQ05D4,1,
MX22H0,1,
MM07A3,1,
MY20A2,1,
MW04J2,3,
ME01B3,1,
MY11D2,1,
MS02F4,1,
MJ06E0,3,
MX04D2,1,
MK08E1,2,
MC04A3,1,
DC00A4,1,
MF06H5,2,
MX04E5,1,
MJ02D1,2,
MF03D3,1,
MQ00A1,1,
MQ02C5,1,
MK08C3,3,
MD10D2,1,
MI10D0,1,
ML11D3,1,
MJ08A2,1,
ME09G0,1,
MT04A0,3,
MQ08E2,1,
MO01B1,2,
MW00D0,1,
MS09E5,1,
MW06C2,2,
MX22B2,2,
MU01B2,0,
ZM04A0,1,
ME08A3,3,
ME02G2,2,
MW04D3,1,
MD10D1,1,
MR08B3,1,
ML11F5,1,
MN00A2,1,
MP07C3,2,
MJ01C3,1,
ML08A3,2,
MO11A3,1,
MC04A3,1,
ML11F4,1,
MQ07D1,2,
ZM17A0,1,
MN00B2,1,
MT04E0,1,
MP10C0,1,
MX14C1,2,
MO03B1,1,
ZM02A1,2,
MW14A4,2,
MX22D1,1,
MW13B3,1,
