ID de lieu,Quantité,
MQ01C2,1,
MT10A3,1,
MN00A4,1,
MW02A2,1,
MQ03B5,1,
MW00A3,1,
MQ06D4,1,
MT05C5,1,
MS00A2,1,
MY00B0,1,
MS02E4,1,
MR11D0,1,
MJ09D0,1,
ZM14C3,0,
MO11C3,3,
MU01B2,2,
MO04B2,2,
ML09B3,1,
MP07B1,3,
MS00A2,1,
ZM25A5,1,
MY07D2,1,
ZM25E4,1,
ZM23E2,1,
MS01A3,1,
ZM23B0,1,
MX13A2,2,
MM07B1,1,
ML02C3,1,
MO04C0,1,
MQ09C2,1,
MO06A5,1,
MY04A0,1,
DC00G2,1,
MY02B4,1,
MR01B3,1,
MO11B2,1,
MO00A2,1,
MX23B3,1,
ML03C5,1,
ZM14C1,1,
MN06B4,1,
ML01B2,1,
MO11A2,1,
ML03A3,2,
MX19B5,1,
MM06E0,1,
ZM00B1,1,
MJ06B2,1,
MF06A3,1,
MY01D2,1,
MY01F5,1,
MN06C3,1,
MY00A0,1,
ZM14C2,1,
MO09D3,1,
MX22B2,1,
MC07B1,1,
MW01B0,1,
MC03D2,1,
MA04B2,1,
MQ09F4,1,
MX00C1,1,
MX16C0,1,
MX06C1,1,
MY10C2,1,
MT04F4,1,
MP07B2,1,
MS07E5,0,
MO09B2,1,
QA00A0,1,
MS07E5,1,
MI11E1,1,
MY19A4,1,
MW04E1,1,
MQ08C3,1,
MW04G1,1,
MB01D2,1,
MB06D2,1,
ZM02A2,1,
ZM23C4,1,
MO05B3,1,
MS08C0,1,
MO01B3,1,
MW16C1,1,
MJ08D1,1,
MN00A3,2,
MQ06A3,2,
MR11E2,2,
MT03F4,2,
MW06C2,2,
MD06D0,1,
MO08A0,2,
MQ01C4,1,
MQ00B1,1,
MO11C3,1,
MX03C0,1,
MX11C0,1,
ML10E2,1,
MA01C3,1,
MY21D4,1,
MO11B2,2,
MQ03E1,1,
MP03B1,1,
MY01A2,1,
MY13A2,1,
MN06B4,1,
MN05A2,1,
MN00C1,1,
ZM17C3,1,
MP09E3,1,
MR01B2,2,
MN05D3,1,
ZM04A0,1,
MC02B2,1,
MP00A4,1,
MA02B2,1,
MY21B1,1,
QA02C2,1,
MW01C3,1,
QA02B2,1,
MC01C3,1,
QA00A0,1,
MY21A3,1,
MP06E0,1,
MY03D0,1,
MT02D2,1,
MW15A3,1,
MO10A1,1,
MR08A3,0,
QA04A1,1,
MO11A3,1,
MR02A3,1,
MO10B1,1,
MO10A2,1,
MR09B0,1,
MO10C0,1,
MN05C4,1,
MR06A3,1,
MW07D3,1,
MP07C1,1,
MC09C5,1,
MQ11F2,1,
MP00C0,1,
MC02D3,4,
MV23A1,2,
MO11C3,1,
MD04B1,1,
MO06B4,1,
MM07C1,1,
ML10D5,1,
MP06A1,2,
MK11B3,2,
MI10F3,1,
QA04D3,1,
MO06E2,1,
MY01D0,1,
MX05A0,3,
MY21F1,2,
MB07E2,2,
ZM14A2,1,
MQ11A0,1,
MC10F5,2,
MQ06A1,1,
ML09A2,2,
MX05A0,1,
MX21C1,1,
MX06C3,1,
MS00A2,1,
MS02D4,1,
MQ02D2,1,
MK08B2,1,
MT07E1,1,
MQ02C1,1,
MP02C1,1,
MC04B2,1,
MA03D2,2,
ZM16A1,1,
MT05C5,2,
MW04A3,1,
MD03C4,1,
ZM01E1,1,
MQ10G4,1,
ZM23A1,2,
ML08D4,2,
MY07A5,1,
MJ04E2,1,
MQ00A2,1,
ML07A1,4,
MF06A2,2,
MX19F0,1,
MW00D3,1,
MI04E1,1,
MQ06D4,1,
ZM18B1,1,
MQ11D5,2,
MY22C4,1,
MM07B1,1,
MP00A4,2,
MO06B4,2,
MO11B2,1,
MP06A3,1,
ZM21A2,1,
MC03D1,1,
MC04A0,1,
MW03D3,1,
MW17D2,1,
MY07F2,1,
MW03C2,1,
ZM04C0,1,
ZM18B0,1,
MW04G5,1,
MO05B1,1,
MO11A3,1,
MQ10G4,1,
MY09D2,1,
MS02B4,1,
MY00A0,1,
MY00B0,1,
ZM03A1,1,
QA01A2,1,
MN00C1,1,
MQ11A1,1,
MV23B5,1,
ZM02A3,1,
MY07E3,1,
MW07A4,1,
ZM01B4,1,
MY11D2,1,
MR02A3,1,
ZM01E2,2,
ZM03A2,2,
MO00A3,1,
MO11B2,1,
MT13B2,2,
MC00C4,1,
MT09E0,1,
QA02B2,3,
