ID de lieu,Quantité,
MY11D2,0,
ZM22C0,1,
MN00A3,1,
MW04G3,1,
MX06C4,1,
QA00A0,1,
MQ04A8,1,
ML11E3,1,
MY02C4,1,
ZM11A1,1,
MN00A0,1,
MX20C2,1,
MN05E1,1,
MN00A4,1,
MY11D4,1,
MS09D4,2,
MM10E4,1,
MS01B4,1,
MV03C3,2,
MR02A2,1,
MN01C3,1,
MN00C2,1,
MT05A0,4,
MT06B1,1,
MR09A1,1,
MQ06A3,2,
MM10A2,2,
MB05A2,1,
MX01A3,1,
MO11B2,0,
MK00B4,2,
MM07B0,1,
MO11C3,1,
MJ01A4,1,
MQ11A3,1,
MN06A3,2,
MY03B3,1,
MT10A3,1,
ZM19A3,1,
MY01D3,1,
MC00D4,1,
ZM11A2,2,
MY01A3,2,
MF05C2,1,
ZM01E1,1,
MW06B2,1,
MC01A0,1,
MC01A2,1,
MA02D3,1,
MQ00A3,1,
MN01A0,2,
MQ10G4,1,
MO09A2,1,
MT05B0,1,
MW00A1,1,
MV03C0,1,
MJ04D2,1,
MP00A2,1,
MN03B2,1,
QA03E0,1,
MW04B5,1,
ZM18A1,1,
MY08A2,1,
MO02A2,1,
MY20E1,1,
MP02A1,1,
MY10D0,1,
MO00B2,1,
MD04B1,1,
MK10C0,2,
MW04A5,1,
MY03C2,1,
MQ04B8,1,
ME01B3,1,
MY11A0,1,
MO11B3,0,
ZM00C2,1,
ZM17B1,1,
ML09B3,1,
MO01B1,1,
MW03A1,1,
MO06E3,1,
MB06A2,1,
MY12C2,1,
MF02E6,2,
ZM01D0,1,
MX12D1,1,
MC04B3,1,
MO11C3,1,
MX06D4,1,
MY10B3,1,
MK09B1,2,
MP07B1,3,
MT04E5,2,
ZM23C3,1,
MM10B0,3,
MB05A2,1,
MX07A3,1,
ML01D1,1,
MK05F4,1,
MT04B5,1,
MP07A3,2,
MM07A3,1,
MQ00B2,1,
MQ10C3,1,
MY07D2,1,
MA03F0,1,
MN00C1,1,
MO04A3,1,
MY00A0,1,
ZM25D1,1,
MB05A2,1,
MP07D1,1,
MK08A3,1,
MN10C2,1,
MC01A2,1,
ZM13A3,1,
MQ10D5,1,
MF03F4,1,
MX04E4,1,
MJ00A1,1,
MT21C2,1,
MV23B4,1,
MJ10B1,1,
ZM15B1,1,
MT08B5,1,
MQ06D4,1,
MT08C3,1,
MX04B3,1,
MF00E3,2,
MW21D0,1,
MT21B2,1,
MV23B5,1,
MO11B1,1,
ZM23B5,1,
MT11F4,1,
ZM13A2,1,
MY21F5,1,
MR05B1,4,
ZM12B1,1,
MS07D2,1,
MM08A1,2,
MO09C2,0,
MV03A1,1,
MR08B3,2,
MQ04G4,1,
ML09E4,1,
MK09D2,1,
MQ11A3,1,
MN04A1,2,
MM07A2,0,
MO05A3,1,
MW11A1,1,
MN01D2,2,
MP07A3,2,
MO05B3,0,
MO05A1,1,
MO05B2,1,
MX05A0,1,
ZM17B3,1,
MW13J1,1,
ZM17C3,1,
MO04A3,2,
ZM13A1,1,
MO05B3,1,
MO04B3,1,
ML10E2,1,
MN07A1,4,
MR09B2,1,
MR10D1,2,
MR11D0,2,
ZM20A0,2,
MR03A2,1,
MR08D2,1,
ZM16A3,2,
MN00B1,3,
MY16A0,2,
MY13B3,1,
MC04D3,1,
MO06E2,3,
MC04A3,1,
MO05A0,1,
MF01D1,2,
MQ00D4,1,
MN06B2,1,
MI10D4,1,
MO05C3,1,
MM11C1,1,
MW02C1,1,
ML07A1,2,
QA00A1,2,
ZM03A1,1,
MC04B3,1,
MY03D1,1,
MJ05F2,1,
MW09F2,1,
MX19F5,1,
MK09D4,1,
MR06B1,2,
MY01B0,1,
MX23A3,1,
MY05A0,1,
MT18A2,1,
ZM27C0,1,
MT18B4,1,
MR01C2,1,
MB05A2,1,
MW04F2,1,
ME05E1,1,
MB09A2,1,
MW06B1,1,
MW04E2,1,
MQ11A2,1,
MB05A2,1,
MK11A2,6,
MP06D1,1,
MW14H5,1,
ZM12A3,1,
MB05A2,0,
MW04G3,1,
ME09G0,1,
MY04D2,1,
MW03C3,1,
MI11E3,2,
MX06A1,1,
MP09A0,1,
MW11D2,1,
MF06C4,1,
MT10D0,1,
MN03F0,1,
MQ02E0,1,
MO02B1,1,
MN01D2,1,
MN10B3,1,
MW17C4,1,
MT17D2,2,
MN06B4,2,
MJ11D1,2,
MY21E2,1,
MC00E4,1,
ML07A1,2,
MW04B5,1,
MC01C1,2,
ZM18A2,1,
MF08E0,2,
MR05C1,2,
MT00A0,2,
ML05E1,3,
MP11C1,1,
MW04B0,1,
MQ05F2,1,
ZM00D0,1,
MB05A2,1,
MM07A2,1,
ML02A5,4,
ML01F3,1,
MO09A3,1,
MO10B1,1,
MO08A1,1,
MN03B1,2,
MO09D3,1,
MR09C3,1,
MO00A3,2,
MN03F0,1,
MO10C0,1,
ZM23C4,1,
MO10A3,2,
MO06A5,1,
MY01B3,1,
MO06C1,2,
MY22C2,1,
MW14G4,1,
MY01B5,2,
MO09C2,0,
MY13B3,1,
MS03B0,1,
MN06A2,1,
ZM16A2,1,
MC04D3,1,
MM08A1,1,
MY10D1,1,
MP01B3,1,
MT12E2,1,
MI10B5,1,
QA03C2,1,
MM07D3,1,
MJ06E3,1,
MF04A6,1,
MK08A3,1,
MF04E6,1,
MM07A3,1,
MI06H4,1,
MI10E4,1,
MB05A2,1,
MI11D4,1,
MC01B2,1,
MX17D0,1,
MQ04C8,1,
MW14H5,1,
MT07C0,1,
ZM16A1,1,
MP04E1,1,
MN11B0,1,
ML07A1,2,
MY11E3,1,
ZM21A3,1,
MX06C4,1,
MI05C3,1,
MW07C3,1,
MX16B3,1,
QA02B2,2,
ZM19A1,1,
MV03C0,1,
MR05A3,2,
MM07A4,1,
MO05A0,1,
ZM01C4,1,
MB05A2,1,
MW00B1,1,
MX22B3,2,
MU01B2,2,
MD07B3,1,
MJ06A3,1,
MJ04E1,1,
ZM01D3,1,
MD07C1,1,
MX23A2,1,
MA11A0,0,
QA03B2,2,
MO11A2,1,
MX23E3,1,
MY01D4,1,
MO06B4,1,
QA01B2,1,
MP00A4,1,
MN00C2,1,
MW04C0,1,
MT10A3,1,
ZM01D0,1,
MO06B3,2,
MO00A3,3,
MM07D3,1,
MQ00A3,2,
MT04E1,1,
MW19C3,2,
MT04A2,1,
MB05A2,1,
MT05F3,1,
MT02E1,2,
MJ05B2,1,
MW04J5,1,
MP00A3,1,
MB01D0,1,
ML08B3,1,
MM08A1,1,
QA00A1,1,
MW01A1,1,
MQ08D3,1,
ZM01E2,1,
MW07D3,1,
MT00B0,1,
MY04A4,2,
QA00A1,0,
MK08C1,1,
MO03C3,1,
MO09B2,1,
MY21D3,1,
MX00C1,1,
MS07B5,1,
MO00A3,2,
MO09D0,1,
MY00A0,2,
MX09A3,1,
MS07C1,1,
MO06D4,1,
MO11C3,1,
MR03A3,1,
MO05A1,1,
MJ10B1,1,
MD03D4,1,
MO05B3,1,
MF01C3,1,
MF00E3,1,
MR11A1,1,
MW09B1,1,
MK09B1,2,
MW11C4,1,
MI11B4,1,
MW07A4,1,
MY07F4,1,
MN06B2,1,
MY20B1,1,
MQ11F2,1,
MW11B4,2,
MU01B2,1,
ZM23B5,1,
MQ11D1,1,
MR11B0,1,
MO09B2,1,
MY05A2,1,
MO08B0,1,
MA09B1,1,
MQ08A3,1,
MT05C5,1,
MR08B1,1,
MO01B1,1,
MQ09F1,1,
MK09D0,2,
MA02F3,1,
MJ11D1,2,
MY03B1,1,
MY16A0,1,
MF00F0,1,
MQ04A8,1,
MF02D4,1,
MB08D2,2,
MY01E5,1,
MP07A3,1,
MP00D2,1,
ML09A2,1,
MO11A2,1,
MQ04H2,1,
MM07A2,1,
MB02E1,1,
MX00B2,1,
MQ11A3,1,
MN04B2,1,
MV04B1,1,
MP09E3,1,
MO11B3,1,
MB07B3,1,
MB08B0,1,
ZM01E3,1,
MJ01A4,1,
MM11A2,2,
MP00A2,2,
ML08D4,1,
MF00C6,1,
ML09A2,3,
MW03B2,1,
MQ00C0,1,
MW04B4,1,
MQ08D0,1,
MI06D0,1,
MO06F5,1,
ZM17C3,1,
MQ06F5,1,
MF06B6,1,
MX14F1,1,
QA00B0,1,
MT14A3,1,
MK11A2,1,
MN06B1,1,
MC02D3,2,
MF02C2,1,
MI10A4,6,
MQ01A2,1,
MN06A0,1,
MC07B2,3,
MY00A0,1,
MP02E4,1,
MN00B2,1,
ME01D0,1,
MO04C0,1,
MX11B1,1,
MO03B2,1,
MN02A1,1,
MN00C2,1,
MN00B4,1,
MN00A3,2,
MY11E3,1,
MW10F4,1,
MX00D0,1,
MA09B1,2,
MJ08F4,1,
MO05A1,1,
MA01A3,1,
MJ05F3,1,
MN00E4,1,
MC08C0,1,
MD05E0,1,
MN06B4,1,
MJ08D2,1,
MX04B2,2,
MW06A2,1,
MY01F5,1,
MO09B2,1,
ZM01D1,1,
MX13B0,1,
MD02D0,1,
MF06F4,1,
MT01A1,1,
MQ11A2,1,
ZM01D0,1,
MY04B5,1,
MY02C3,1,
MC03D2,1,
MX12C5,1,
MD03C0,1,
MI06B2,1,
MN06B4,1,
MW00D0,1,
MX13C1,1,
ME01E0,1,
MY00A0,1,
MC03D2,1,
ZM01A0,1,
MW07D3,1,
ME02E2,1,
MA04A3,1,
MF02E4,1,
MN01B2,1,
MQ11F1,1,
ZM00C3,1,
MY04E3,1,
MY01A5,1,
MR05B1,1,
MM07A3,1,
MP07A3,1,
MP01D5,1,
MQ05D5,1,
MQ02C4,1,
MW13A2,1,
MD04E2,1,
MW13B4,1,
MT18A2,1,
MF04C2,1,
MF00C6,1,
MF00A5,1,
MC11A1,1,
MB07B0,1,
MF06E3,1,
MQ02D2,1,
MF00D3,2,
ZM13A2,1,
MT03B2,1,
MM07A2,1,
MW09E5,1,
MP00C4,1,
MP07A2,1,
MK00F4,1,
ZM01A0,2,
MW04G5,2,
MK00E3,2,
MB08H0,1,
MK09D4,1,
MY11E1,1,
MK00A4,1,
MA01C3,1,
MW04A3,0,
ZM17A3,1,
MK00E1,1,
MC01B2,2,
MQ11F3,1,
MX13B2,1,
MV03B5,2,
MI10B6,0,
MP00A4,1,
MO11B1,2,
ML09E4,1,
MQ04A2,1,
MK08B3,1,
MO01B3,1,
MO11A2,1,
MX17C4,1,
MD11E1,2,
MD03C3,1,
MJ04B3,1,
MD09D1,2,
MW12C2,2,
ML11C0,1,
ZM23B0,1,
ZM23E2,3,
MW04A3,1,
MX12E3,2,
MV03A1,1,
MR11B2,2,
MO11B3,1,
MP11B2,1,
MP09B5,2,
MS07A2,1,
MW13E5,1,
MW19B2,2,
MO11C3,3,
MS07A1,1,
ZM17A0,1,
ZM22A2,1,
MP07A3,1,
MW04G3,1,
MX06A4,1,
MV03C2,1,
MX12C2,1,
MV23D2,1,
MQ08B4,2,
MT10D2,2,
MX15A3,2,
MF05A3,1,
MJ05D1,1,
MQ10F3,2,
MQ08A4,2,
MX18B2,2,
MT21H0,1,
MV23B2,2,
MX19B1,1,
ZM14C1,1,
MJ09C2,2,
MF06A4,1,
MF05E5,2,
MM01D0,2,
MC03D2,4,
MW19C2,1,
MX19E5,1,
MN00A0,1,
MN00A1,1,
MR02A3,1,
MM07A1,1,
ML11E3,1,
MW11C3,1,
ZM02A2,1,
MR09B0,1,
MM07D3,1,
MY21D4,1,
MN04C1,1,
QA01A2,2,
MR11D0,1,
MP05B0,2,
MP00A4,1,
MX00C2,1,
MR09C0,2,
MO11B2,1,
MO05C0,1,
ZM19B3,1,
MN01E4,1,
MC04C2,1,
MC01D2,2,
ZM01D0,1,
MP00D2,1,
MX23C1,1,
MQ05A0,1,
ML00D1,1,
MX04B2,1,
MR05B2,1,
MY07C4,1,
MQ05F1,1,
ML01G5,1,
MF02A2,1,
MY21F4,1,
MW00D3,1,
MR08C3,1,
MW07D3,1,
MY19C4,2,
ML02C5,1,
ML03F4,1,
MB06C1,1,
MS07A1,1,
MT11C3,1,
MW07A1,1,
MT12A1,1,
MT01A1,1,
MN08A2,1,
QA01A2,3,
MQ04G2,1,
MB07A1,1,
MR10E0,1,
MQ11C1,1,
MM07A4,1,
MN07A3,1,
MO02B1,1,
MQ04C7,1,
MN05C2,1,
MQ03E1,2,
MX06A0,1,
MY02A3,1,
MK09E4,1,
MW11B4,1,
MN05C4,1,
MY01B2,1,
MK08A2,1,
MY02C3,1,
MX07A3,1,
ZM16B3,1,
MQ04B8,2,
MB08G0,1,
ZM25D1,1,
ML09B1,1,
ZM17A0,1,
MQ04H2,1,
MM07A0,1,
MA03C3,1,
MC01B2,1,
ZM00A3,1,
MX12E4,1,
MX06B0,1,
MF04C4,1,
MI05C3,1,
ML09E4,1,
MT08B4,1,
MK11A0,1,
MD04E1,1,
MX06B3,1,
MC02D3,2,
MN02C4,1,
MW11A2,1,
MY18B2,1,
MY21F4,1,
MY20D2,1,
MN00D4,1,
MY03C2,1,
MN00B3,1,
MN01B4,2,
MN05C2,1,
MY02E4,1,
MX14C0,1,
MW06A3,2,
MX00D3,1,
MW02A2,2,
ML11B3,1,
MX22C2,1,
MY18C2,1,
MO05B1,1,
ML11B0,1,
MO11B2,1,
ZM01E4,1,
MF06F5,1,
MR11B2,1,
MR05B2,2,
MN00C2,1,
MY11E3,1,
ZM03A2,1,
MS00F4,1,
MK10C2,2,
MY17A3,2,
ZM17A3,1,
ZM16B3,1,
MQ04G2,1,
MO10B1,1,
MY06C0,1,
MP07A3,1,
MN00B0,1,
ZM12B0,1,
MQ11F2,1,
MR05B1,2,
MQ08A4,1,
MW12A0,1,
ML10E2,1,
ME01E0,1,
MD04A1,1,
MC04D1,1,
ZM19C3,1,
MT00C0,2,
MS00A1,1,
MX19F0,1,
MM07D3,1,
ME08G2,2,
MT16D2,1,
MY12A0,1,
MK10A2,2,
MY23C0,1,
MF02H4,2,
MV23A4,1,
ZM01E1,2,
ZM18A2,2,
MD06B2,1,
MK11A2,2,
MW21E3,1,
QA02A1,2,
MT02B3,1,
MA09B1,1,
ZM01D0,1,
MN02A3,1,
ZM01C4,1,
MY14C0,1,
ZM01B2,1,
MP03G0,1,
MY15B3,1,
MN02C3,1,
MW03B2,2,
MY18C2,1,
MY02C3,1,
MT11E0,1,
MW06B2,1,
MQ00B4,1,
MT11E3,1,
MO06A2,1,
MW03A0,1,
MT11C3,1,
ZM17C3,1,
MX03A2,1,
MT10D3,1,
MN10B3,1,
MK08A3,1,
ZM21B3,2,
MW04G0,1,
MX06B0,1,
MX04A1,1,
MW04F4,1,
MJ10D1,1,
MD03C3,1,
MX21F4,1,
ZM01D3,2,
,0,
MS09A0,1,
MX14E2,1,
MR06B1,1,
MX04D4,2,
MJ05B2,1,
MT08C5,1,
MS02D0,1,
MJ05A4,1,
MJ04C4,1,
MB05A2,1,
MK11B0,1,
MI11C4,1,
MJ04C5,1,
MK09E0,1,
MX06B0,1,
MN08B2,1,
MY03C2,1,
ZM19A1,1,
MI10D4,2,
ZM17A1,1,
MY01C4,1,
MX01A3,1,
ZM00A3,1,
ZM14C2,1,
MF00A3,1,
MY02C3,1,
MK06B2,1,
ZM23D4,1,
MW00C2,1,
MT10A3,1,
MX00C2,1,
MS08B1,1,
MT10C2,2,
MS07A2,1,
MW11B4,1,
MY21F1,1,
QA01A1,2,
MS02D4,1,
MR11B0,1,
ZM22C0,1,
MV03A3,1,
MT10D2,1,
ZM23C4,1,
MT13B0,1,
MQ07A2,1,
MI06B3,2,
MP05B0,1,
MP09E2,2,
MP02E1,1,
MQ06D2,0,
ML03I0,1,
MO11B3,3,
MC11D5,3,
MF01E2,2,
MI10F4,1,
MW00B3,2,
MN02A3,1,
MW04D3,1,
MT13B2,2,
MT12D3,1,
MF00G3,2,
MX23A3,1,
MW01C3,2,
ZM01D0,1,
MC04D3,3,
MJ06D3,1,
MP01C2,1,
MD07B3,1,
MY16A0,1,
MV18B5,1,
MN07A3,1,
MY13B3,2,
MX04A3,1,
MQ00A2,2,
QA01B0,2,
MV18C5,1,
ZM23A0,1,
MA11C2,1,
MO11B2,1,
MT09B4,1,
MP00B2,1,
MX05A0,1,
QA02C3,2,
MJ10A3,1,
MD03B0,1,
MJ09E0,1,
ZM12B0,1,
MI04C0,4,
MI05E2,1,
MK08D0,1,
MI10C4,1,
ZM01E1,1,
MT00A0,2,
MX17C0,1,
MR09C0,2,
MV18E4,1,
MK10A2,4,
MA01A1,1,
MS02D3,1,
MO11B3,1,
MO11B2,1,
MO11B2,1,
MO11B2,1,
MQ06D2,1,
MY21C1,1,
MV23C1,1,
MR08C3,2,
ZM18A2,2,
MS02D4,2,
MX04E4,1,
MD02A3,1,
MC03D2,4,
ZM01B1,1,
MW06C2,2,
MU00B2,2,
MY16A1,1,
MO01B3,1,
MR02A2,1,
MN07A2,1,
MY20D4,2,
MY09F3,1,
MX13B0,1,
ZM11C0,1,
MQ09D1,1,
ZM22A2,1,
MQ07D1,2,
MP00B2,2,
MX02B1,1,
MW01B3,1,
MJ10B1,1,
MO11C3,1,
ZM03A2,2,
MS03A0,1,
MC01B2,2,
MQ06D0,1,
MT15F2,1,
MQ06B1,1,
ML11B0,1,
MC00F0,1,
MY09C2,1,
MY05B0,1,
ZM01D3,1,
ME09F0,1,
MD09G2,1,
ME08B3,1,
MT11D2,1,
MY10A1,2,
MM07A3,1,
MN01C3,1,
MW04E4,1,
MY23A4,1,
ZM18B0,1,
MW00A3,1,
MQ11B1,1,
ZM01C2,2,
MT12B0,1,
MY06D1,1,
MC04B3,1,
MC01A3,1,
MK10A2,2,
MY08A2,1,
MP03G0,2,
MY01D1,2,
MV18B3,2,
MX00C1,2,
MS03D0,1,
ZM16A1,1,
MY16B4,0,
MD11B0,1,
MX19F0,1,
MW04A3,1,
MO05D1,1,
MP06C4,1,
MO03D0,1,
MO05B1,1,
MI04F4,1,
MO05C1,1,
MI04D2,1,
MO04B1,1,
MO04B2,1,
MO05A0,1,
MI05E2,1,
MC03B3,1,
MO05A3,1,
MY20F1,1,
MA11A0,1,
MO11B2,1,
MW09D4,1,
MO11C3,1,
MF03B0,1,
MF00A3,2,
MO11C1,1,
MF06F4,1,
MR09D1,1,
MJ08A2,2,
MW04E4,1,
MR05A3,2,
MR08A1,2,
MJ09C2,2,
MJ01D0,1,
MN03F0,1,
MO00B2,1,
MQ11F3,1,
MW04E3,1,
MX14B2,1,
MW07B4,1,
MI06D2,1,
MP00C0,1,
MQ11F2,1,
ZM18A2,1,
MQ11A1,1,
MC04A1,1,
MU02A1,1,
MM07A3,1,
MO08A2,1,
MR02A3,1,
MW04A3,1,
MO09C3,2,
MJ03C5,1,
MQ11A5,1,
MT15D2,1,
MF03D3,1,
MS03B0,1,
MY15D1,1,
MY17C0,1,
MY14B1,1,
MI06E3,1,
MC03D1,2,
ME07B3,1,
MY06C0,3,
MY05B3,1,
MN00B0,0,
MP00A4,1,
MM08A1,2,
MY06B0,1,
MP05A4,1,
MS00E4,1,
MP06A3,1,
MK11B2,1,
MT09C0,4,
ZM13B0,4,
MO05A3,4,
MT02E1,2,
ME01D1,2,
MY02D3,1,
MK10C2,2,
MY04A4,1,
MF06F3,2,
ZM12A3,1,
MP08A2,1,
MM10B1,1,
MP00A4,2,
MY20E0,1,
MR11B2,1,
MN04B4,1,
MY18C2,1,
MP06A3,1,
ZM21B0,1,
MP06A1,1,
MW04B5,1,
MN00A1,1,
MT12A3,1,
ZM21C0,1,
MY16B4,2,
MW19B2,1,
MT10E4,1,
MR08B3,1,
ZM01B1,1,
MX11B1,1,
MC04D3,1,
ZM17A1,1,
MO00A4,1,
MW04E3,1,
MC04C1,1,
MX19E1,1,
MQ07A2,2,
MQ06D4,3,
MJ10E4,2,
MK10A2,3,
MP07C3,1,
MW07C3,1,
MY00B0,1,
ZM14B3,1,
MV18H5,2,
MA09B1,1,
MW03B2,1,
MJ05E2,1,
MW08B0,1,
MB02F1,1,
MX22D4,1,
MY07E5,1,
MP00B1,1,
MM10B1,1,
MD04B1,1,
QA02E0,1,
MM11B4,1,
MT01A1,1,
ZM14C2,2,
MO11A2,1,
MP00C3,1,
MO06E2,2,
MT02E1,1,
ZM17A3,1,
MW00D3,3,
MC01B3,1,
MT04C4,1,
ZM23E0,1,
MY18A4,3,
MK11B3,1,
MP00D1,1,
MR09B0,1,
MP00B2,1,
MT11B3,1,
MT11C1,1,
MT11C2,1,
MT11A1,1,
MF00A5,1,
MQ07D2,1,
MP07B3,1,
MN08B2,1,
ML08E3,1,
MN02C2,1,
ZM13A2,1,
MX00D3,1,
MN00B3,1,
MC02D3,2,
MO10A2,1,
MK00B4,1,
MO10B1,1,
MP09D2,1,
MS01F2,1,
MQ04A3,2,
MI06C6,1,
MW06B1,0,
MQ04G1,1,
MY06D1,1,
MO10A3,1,
ZM23A0,1,
MQ04G6,1,
MR10D0,1,
MQ10G4,1,
MQ04G2,1,
MX19C2,1,
ZM23C2,1,
MC01A2,1,
ML11E5,1,
MM07C5,1,
MN03F0,1,
MQ04D7,1,
MR11B0,2,
MK08C3,3,
MJ02A1,2,
MC03E1,4,
MQ04D3,1,
MI05C2,1,
MO01B3,1,
MJ09D3,1,
MK09D4,1,
MO10C0,1,
MF02D4,1,
MF03G3,1,
MJ05C1,1,
MQ08A0,1,
MJ06A3,1,
MC03C0,1,
MY18A2,1,
MC04D1,1,
MF02C2,1,
ML08D4,1,
MV03A2,1,
MP00B4,1,
MT03C2,1,
MS07A2,1,
MX06A4,1,
MW04C0,2,
MU00B2,2,
QA01A2,1,
ZM11A2,1,
ZM17A1,1,
MI10E4,1,
MF02A2,1,
MC03D3,1,
MK09E0,1,
MT05F2,1,
ZM03A2,1,
MT10B4,0,
MV04D2,1,
MQ00A3,1,
MS08D1,1,
MR09C0,2,
MO09A0,1,
MJ00A0,2,
MT03C0,1,
MV03D2,1,
MY03D3,1,
MX11A1,1,
MV03D4,1,
MT10B3,0,
MU01B2,2,
MJ01C4,2,
MT10B3,0,
ZM16A1,1,
MK10B1,2,
MX17C5,1,
MW02A1,1,
MS02E5,1,
MX06A4,1,
MN06B0,2,
MW19C3,1,
MP00A3,1,
MM08C4,1,
MB11B2,1,
MP07A3,1,
,0,
MN11E3,1,
MR05B1,1,
MO10B1,1,
MA01C2,1,
MY09C2,1,
MP09E3,1,
MO03A3,1,
MO05B2,1,
MV03C2,1,
MM07B4,1,
MY10D1,1,
ML10E2,1,
MM10B0,1,
MQ09E5,1,
MB08D2,1,
MW04E5,1,
ME09F0,1,
QA02E0,1,
MY03A0,1,
MQ00A3,1,
MS08C2,2,
MJ11B2,1,
ML08E3,1,
MI06H3,1,
MY13B3,1,
MR03E0,1,
MF00D5,2,
MY16A0,2,
MI06F4,1,
MF00D3,2,
MY14B1,2,
ZM13B0,2,
MF02A2,1,
MA11C2,2,
MD06C0,1,
MS07A1,1,
MS01D0,1,
MN00C2,1,
MN06B2,1,
ML02A0,1,
MT02B2,1,
MO11C3,1,
MN10B1,1,
MS01B5,1,
MT02C3,1,
MW12A1,2,
MP00C4,1,
MS01G3,1,
MN05D3,1,
MW03B2,1,
MK08B4,1,
MM08C4,2,
ML11E3,1,
MP07A2,2,
MX19F0,1,
MM07D3,1,
MF03F5,1,
MP00A4,1,
MO06D4,1,
MP04B4,1,
MV23D2,2,
MW04H4,1,
ZM02A3,1,
MY16C4,1,
MD04D3,1,
