ID de lieu,Quantité,
MO06F4,1,
MW03D2,1,
MY16A0,1,
MW14G1,1,
ML05C4,2,
MJ11B2,2,
MY07B2,2,
MT11C0,1,
MY13B3,2,
MW06C1,1,
MK08A1,1,
MN08C3,1,
MY08A2,1,
ML10A2,1,
MW19C2,1,
MO11A3,1,
MQ05E0,1,
MX05A0,1,
MP07C1,1,
MY21F1,1,
MY18G3,1,
ZM13C0,1,
MY21F1,2,
MB05A2,1,
MW09E5,1,
MM08C4,2,
MW13B1,3,
MP09C1,1,
MM00D3,1,
ZM22A1,1,
MT12B1,1,
MM05C2,4,
MM00E1,1,
MT11E0,1,
MF03D2,1,
MW15A2,1,
MM00D1,1,
MY14A3,1,
MM00A1,2,
MY07B4,1,
MN01D1,2,
MM01D0,2,
MQ07D2,1,
MX16B2,1,
MY07B5,1,
MY07B2,2,
ZM25E5,1,
MO11B2,3,
MP00A4,1,
QA03C2,1,
MY02D3,1,
MO05C0,1,
MO05A0,1,
MM08C4,1,
MQ03E1,1,
MW04I1,1,
MN00A5,1,
MV03B1,1,
MC04B3,1,
ZM04A0,1,
MN06B2,1,
MN00B4,1,
ZM01E1,1,
MU00A1,1,
MW12A1,1,
ML10A0,1,
MM09E4,2,
MQ09E5,2,
MO06A2,1,
QA02B2,1,
MN00A0,2,
MI05E1,0,
MN01E4,2,
ME09C0,1,
ME00A0,1,
MT09A3,1,
MS07A2,2,
MO03B1,1,
MR08A3,0,
MY06A2,2,
QA04A3,2,
MV23E0,1,
MK08A3,1,
MN05C4,1,
MM09B4,2,
MV18C3,6,
MT03A4,1,
MT05F5,1,
ML10C1,2,
ZM14C3,1,
ZM01B1,0,
MM07D1,1,
MR05B2,1,
MT04B4,1,
MM07B2,1,
MC02A1,1,
MR05A2,1,
MT03A1,1,
MD06B2,1,
MW17C0,1,
MO04A2,1,
MY11D4,1,
MY09E4,1,
MA01B1,2,
ZM16B3,2,
MO04A3,1,
MN04E4,1,
MY20F4,1,
MM07A3,1,
MF04F2,1,
MP01D1,1,
MN01F0,1,
MN05C2,1,
MN00B1,1,
ZM23B3,1,
MQ09C2,1,
MQ07A2,1,
MO03A1,1,
ZM04A0,1,
MK00B4,1,
MQ08F4,1,
MW09E3,1,
ZM22A1,1,
MV03F0,1,
MF01A5,1,
MY19C1,1,
MM08A1,1,
MM10B1,1,
ZM17A0,1,
MT13D3,1,
MM11F4,2,
MQ02C5,1,
MM08C4,2,
MY17C2,1,
MX07A3,1,
MS09G5,1,
ML11C4,1,
ML09D4,1,
MY07B2,1,
MV03E5,1,
MJ04D3,1,
MY05B1,1,
MY05B0,1,
MY10A3,1,
MK08A1,1,
MM09E4,1,
ZM13A2,2,
MY04D3,1,
MY13D0,1,
MC01B1,2,
ZM12C1,1,
MY06C2,1,
MQ06E4,1,
MX16D0,1,
ZM00A3,1,
MJ05B2,1,
MX14E5,1,
MO06D5,2,
MM09D1,4,
MM11A0,1,
,0,
MM09E4,2,
MN00B4,1,
MX07A3,1,
MO05C1,1,
ZM16A0,2,
MK10C2,2,
MQ07D1,2,
MO11B2,1,
MN03D0,1,
MW16A0,1,
MO04B1,1,
MM10B1,2,
MW08B0,1,
MI11D1,1,
MX14F1,1,
MX00C2,2,
MY09A5,1,
MR11B3,1,
MD09B1,2,
MB05A2,1,
MW04A3,1,
MW04D5,1,
MB09A3,1,
MX22H0,1,
MW00C2,1,
MK08A2,1,
MO11C3,1,
MY05A2,1,
MJ01G2,1,
MY08A3,1,
MF05G3,2,
MP08B2,1,
MK00E3,1,
MY00B0,1,
MK11A3,1,
MY06C0,2,
MR11B2,2,
MO03D1,2,
MK10A2,2,
MQ05F1,2,
MR10C3,2,
MN04C1,2,
MR02B2,2,
MP00C4,1,
MX06D0,1,
MM09A1,1,
MQ08A0,1,
MD10E3,1,
MC03D2,1,
MK10C2,1,
MX04A3,1,
MW02B1,1,
MS08B4,1,
MX04E5,1,
MO03C0,1,
ZM03A1,1,
MY07B2,1,
MW01C3,1,
MX02A1,1,
MT05A5,1,
MR10C3,1,
MY01A2,1,
MS07E5,1,
MS07E4,1,
MI05A3,2,
MR08C3,1,
MF06E0,1,
MR10A1,0,
MS09A0,1,
ML08D5,1,
ML01D5,1,
MR08B3,1,
MP06A2,1,
MX05A0,1,
MX19A3,1,
MQ09C5,3,
MW04C5,1,
MO01B3,1,
MT03E0,1,
MR10B2,1,
MO11B2,2,
ZM15A1,1,
MX17A1,1,
MB05A2,1,
MO11C3,1,
MN10B1,1,
MT03B0,1,
MR08B3,2,
MF04F3,1,
MF05C2,1,
MP03H0,1,
MQ09D5,3,
MN05C1,1,
ML08E3,2,
ZM04B0,1,
MD02A1,1,
MU02A1,1,
MR11E2,1,
MP01C2,1,
MY07E5,1,
MK11B3,2,
ZM13A2,1,
MS00D4,1,
MT05A4,1,
MM08E3,2,
MT04B4,1,
MR10B2,2,
MT19A3,1,
ML03K3,1,
MT20A4,0,
MA09B1,1,
ML08D4,1,
ME01A2,4,
MF00D4,1,
MN02D0,1,
ML10E1,1,
MQ09F2,1,
MY18C2,1,
MY10C3,1,
MW00A3,1,
ZM14A1,1,
MW04J3,1,
MK08C3,1,
MN03D0,1,
MF03B3,1,
MC03D1,2,
MX02B1,1,
MJ02B3,1,
ZM01D4,1,
MY02A5,1,
MF07B3,1,
MW16A3,1,
MY02C2,1,
MJ01A3,1,
MJ05E2,1,
MQ07A3,1,
MX04E5,2,
MV03F3,1,
ML09F1,2,
MX17D0,1,
MK08A4,1,
MX15A3,1,
MR11D1,2,
MR09C0,1,
MD01B0,1,
MN08A3,1,
MQ05A2,2,
MR06A1,1,
ZM14C1,1,
MV21A1,1,
MU01B2,3,
MS03A0,1,
MX12E4,2,
ML11E2,1,
MR09C0,1,
MY04D2,2,
MX06A3,2,
ML11D1,1,
MW02A0,2,
MA09B1,2,
MN02A3,1,
MQ09F2,1,
MW00A3,1,
ZM14A1,1,
MY18C2,1,
MN02D0,1,
MX02B1,1,
MK08C3,1,
ML10E1,1,
MN03D0,1,
MY10C3,1,
MW04J3,1,
MY01C5,1,
ZM19C2,1,
ZM15C2,1,
MW06C1,1,
MA02C0,1,
MV03B5,2,
MA01A3,1,
MY02E2,1,
MK10C2,2,
MY03D0,1,
MO01B1,1,
MC04D3,1,
MS01A1,1,
MX22C3,1,
MT03B3,1,
MR08A0,1,
MO10A1,1,
,0,
MQ08C0,1,
ZM01D1,1,
MN01D2,1,
MS08F3,1,
MV23C5,1,
MN10C1,1,
MN10A2,1,
MS03A0,1,
MS08G5,1,
MX17E1,1,
MA02C0,1,
MS07C1,1,
ZM13A2,1,
MK01C1,1,
MW04A1,3,
MT05C5,1,
MW00B3,2,
MJ00E1,1,
MQ04D8,1,
MV23A4,2,
MF04H4,1,
MW02A1,1,
ML09B3,1,
MP03A5,1,
MJ05E3,1,
MK06A4,1,
MF04E5,2,
MI04D4,1,
MY11C3,1,
MK08D1,1,
MY11C5,1,
MX07A3,2,
MN03A2,1,
MF03D1,1,
ZM04A0,1,
MN07A3,1,
MM07D3,2,
MN01E4,2,
MQ11F3,1,
MW16A0,1,
MT05A3,1,
MT05F5,1,
MT02B3,1,
MP00D3,1,
MS01G4,1,
MT03D2,1,
ZM25E4,1,
MY10B3,1,
ZM22C3,1,
MW19B0,1,
MP09D2,1,
MQ11F2,1,
MF03C2,1,
ZM03A2,1,
MT04E1,1,
MB04C1,1,
MS08B5,1,
MQ11A3,1,
MX17B5,1,
MT19E2,1,
MV16B4,1,
MP01C2,1,
MK09E4,1,
MT10A3,1,
MX17A4,1,
ZM13C0,1,
MW11D4,1,
MT04F4,2,
MS07D5,1,
MT04F4,0,
MK10C2,2,
MP11A0,1,
MR10C1,1,
MB01E3,1,
MO10A2,1,
MX16D0,2,
MA11A0,0,
MT09B5,1,
QA01E0,1,
MM07A4,1,
ZM15A1,1,
MW06C1,1,
MW04H2,1,
MM09A2,1,
MX03A0,1,
MY23B3,1,
ZM00D1,1,
MW13H3,1,
ZM14A1,2,
MS03A0,1,
MM11F4,2,
MY03C0,1,
MY01E4,1,
MY02E4,2,
MT14B1,2,
MW04E3,2,
MT20D5,1,
MP00A4,1,
MY02B1,1,
MX23B4,1,
MJ04C4,1,
MY02C5,1,
MO11C3,1,
MO11B2,1,
MX07A3,1,
MK04D3,1,
MR09C3,2,
MT05F5,1,
MY08B2,1,
MK04E3,1,
MJ05E1,0,
MU00A1,1,
MP03H0,1,
MJ10A3,1,
MX11A1,1,
ZM20A0,1,
MT13A1,1,
MY04E3,1,
MN00B4,1,
MM03D4,1,
MR01C1,1,
MM07A4,1,
MO04C0,1,
MR09D1,1,
MM04C1,1,
MN02D1,2,
MQ04B2,1,
MM05F3,1,
MY21F1,1,
MW04A5,2,
MW04G4,1,
MR11D1,3,
MW14F5,1,
MY05B0,1,
MY05D0,1,
MP00B2,1,
MY10D1,1,
MD09G2,1,
MQ05B3,1,
MC02A1,2,
MY01B0,2,
DC00A2,1,
MY07E3,8,
MM02A0,2,
MO00A3,1,
MO02B0,1,
MP03H0,1,
MN00A1,1,
MP11B0,2,
MO02A2,1,
MX03C3,1,
MX09A1,1,
ZM13A2,1,
ZM01D1,1,
ZM16B3,1,
MW08B0,1,
MR09B0,1,
MQ00A2,2,
ML11B4,1,
MR05A3,1,
MO02B2,1,
MO11A3,1,
ZM17C3,1,
MI11D1,1,
ML08D4,1,
MJ09A1,1,
MX23B4,2,
MT13B2,2,
MY02C3,1,
MX15A1,1,
QA02C3,1,
QA02B3,1,
MW16C2,1,
MQ09E3,1,
MQ08C5,1,
MQ11C5,1,
MQ11E4,1,
MR05A3,1,
MB01B2,1,
MW01A1,1,
MB02A1,1,
MU00C1,1,
MF07C3,1,
MX04C5,1,
MK04B0,1,
MY03A0,1,
MK11C0,1,
MR08A3,1,
MK10C0,2,
MY10C3,1,
MY19B0,1,
MP06D5,1,
QA00B0,1,
MX22H0,1,
MY13C3,1,
QA04B1,1,
MY11B5,1,
MQ04B9,1,
MX03A2,1,
ZM17C3,1,
MY11G1,1,
MO11C3,2,
MA09B1,2,
MW02A1,2,
MW16C2,1,
MF01F5,2,
MS09E3,2,
MY19A4,1,
MO09A2,1,
MA11A0,0,
MP06A3,2,
MX22H0,1,
MF00F5,1,
MC07G4,2,
MO03D1,1,
MJ01A3,1,
MM11D0,2,
MT12B3,1,
MT11A4,2,
MJ10B2,2,
MT09C1,1,
MO11B0,3,
MQ10B5,1,
MC02C1,2,
MM02B0,1,
MM02B3,1,
ML06D4,1,
MM05B2,1,
MX06D4,1,
MX06D4,1,
MP01D1,1,
MY01D4,1,
MT11F5,4,
MW13E1,2,
MY03C1,1,
MY04B4,1,
MQ08F4,1,
MQ02C2,1,
MC10B2,1,
MO04B3,1,
MX06C1,1,
MW00B1,1,
MK10C0,1,
MV23E4,1,
MQ07A2,2,
MQ08B3,1,
MQ10F3,3,
MN03B2,1,
MP03H0,1,
MW14F5,1,
MY03F5,1,
MW13I1,1,
MC03A0,1,
MW04C0,1,
MY01E3,1,
MW14D5,1,
MM07A2,1,
MN03F0,1,
MY07A1,1,
MO01B1,1,
MP03B1,1,
MW14A4,2,
MS07A1,1,
MY21F1,1,
ML08E3,1,
MQ00A4,1,
MQ10A3,1,
MW11C4,1,
MR08B3,1,
MN05D3,2,
MN05B3,1,
MD10D1,1,
MX13A1,1,
MK06E1,1,
MW06C1,3,
MW08C2,3,
MR11A4,2,
MD11B1,1,
MW04C1,1,
MR10A3,1,
MS08F2,1,
MT03A5,1,
MR11D4,1,
ML09D1,1,
MO08B1,1,
MW17B3,1,
MR11E2,1,
MX17E4,1,
MO00B2,1,
MO00A3,1,
MC00E3,1,
QA04A3,1,
MJ08D0,1,
MJ00D0,1,
MJ08C1,1,
MP00C4,1,
ZM17C3,1,
MN05D3,1,
MR08B3,1,
ML01F0,3,
MC02A1,2,
QA03C2,1,
MN06B3,2,
MX03C3,2,
MT13A1,2,
MM07A3,2,
MU01B2,1,
ZM01E1,1,
ZM02A2,1,
MW04B4,1,
MF00A5,2,
MW04A5,1,
MQ06B2,2,
MQ11C4,2,
ML08D4,1,
ZM13A0,1,
MJ04D2,1,
MV04E3,1,
MP03H0,1,
MR08A3,1,
MN00B2,2,
MQ04B6,1,
MW11B4,1,
MW10B3,1,
MI10D2,1,
MQ04B2,1,
ZM20B3,1,
MR01B3,1,
MI06E5,2,
MY04D3,4,
MQ04G1,1,
MO00B2,2,
MC02B3,2,
MM04E0,1,
MY11E3,2,
MQ05E5,1,
MK05E4,1,
MP01A4,1,
MW04G3,1,
MI10D4,1,
ZM20A0,1,
MQ05E0,1,
ML10E2,1,
MR08A3,2,
MJ01D2,1,
MS07B3,6,
MT21A2,1,
MN00A3,2,
MI06C1,1,
MT14E1,1,
MW23E4,1,
MW18D4,2,
MD07A3,1,
MN05D0,1,
MF01H5,2,
MM08A5,2,
ML11F5,3,
MO01A2,2,
MC04D3,1,
MX22H0,1,
MN03F0,2,
MM10F2,2,
MM10E2,2,
MX03C3,1,
MJ04B2,1,
MQ05A2,3,
ZM22C3,1,
MQ10A4,1,
MO06D5,1,
MA11B2,1,
MP09E3,1,
ZM22A2,1,
MC04A2,2,
ZM16A3,1,
MW04B4,3,
MM07A3,1,
MK08B2,1,
MW15A2,1,
MP08A1,1,
MJ11A4,1,
MR02A2,1,
MX22H0,2,
ME01D1,2,
ML09A4,1,
MK06A2,1,
ML02D0,2,
MY13B3,1,
MQ06E2,2,
ML09A4,1,
MP00A4,1,
MM09A2,3,
MO11A2,2,
MX05A0,1,
MQ04A3,1,
MQ04A6,1,
ZM13A2,1,
MR08B3,1,
MY06B1,1,
MW06C1,1,
MN00A1,1,
MC03E1,1,
MN01D2,1,
MY14B0,1,
MR05B1,1,
MW04A5,1,
MW04H2,2,
MX14B4,1,
ZM25A0,1,
MY01F5,1,
MT02E1,1,
MU00B1,2,
MW13F5,2,
ZM01E3,1,
MJ05E1,1,
MI04E1,1,
MF08A1,1,
MB10E0,1,
MQ11C1,1,
MK06B2,1,
MI10H3,3,
MK06A2,2,
MX05A0,1,
MT16B3,1,
MJ08C3,1,
QA04A1,1,
MC01A3,2,
MO03F0,1,
MV19A2,1,
MY07D5,1,
ZM18A2,1,
MW16C0,1,
MW09E3,1,
MT12B2,1,
MW04G4,1,
MF03D3,1,
MR03A3,1,
MO11C1,1,
MS00F4,1,
MM06E0,1,
MR09C0,2,
MC04E3,1,
MO11C3,1,
MI04A4,1,
MX00C2,1,
MX00B3,1,
MX07A3,1,
MJ10D2,1,
MY12B3,1,
MQ10D2,1,
MW03B2,1,
MV03D5,1,
MT02D4,1,
MB06D3,1,
ZM01C4,1,
MB06A2,1,
MV03A4,1,
MW16C2,2,
MT08E4,1,
MX07A1,2,
MT01A1,2,
ML09F4,1,
MW03C0,1,
MX06A4,1,
MW01B0,1,
MX06B3,1,
ZM13A3,1,
MP08C3,1,
QA02C0,7,
ZM14A1,2,
MO06B4,1,
MF04H3,1,
MR01A1,1,
MQ05A2,1,
MX06B0,1,
MB05A2,1,
MN07A2,1,
MF02C4,1,
MY03E3,1,
MM08B2,1,
MC10D1,1,
MC00B1,1,
MC04E3,1,
MQ06C4,1,
MP01E3,1,
MQ05D4,1,
MO11B2,2,
MX12E3,1,
ZM11A2,1,
MY01A5,1,
MT08E2,1,
MX12D3,1,
MN04C0,1,
MO04D2,1,
ME08E0,1,
MR05B2,1,
MK00B2,1,
MP05D2,1,
MY20D4,2,
MT04B5,1,
MT05B2,1,
MK00A4,1,
MJ04B3,1,
MT09F4,1,
MF04D1,1,
MT11F5,1,
ML11E3,1,
ML11B3,1,
MP06B1,1,
MR01A2,1,
ML03A2,1,
ML01F1,1,
MJ00A1,1,
ML03F5,1,
MM08B3,1,
MJ04E4,1,
MK01E2,1,
MT07B2,1,
MF06C3,1,
ZM04A0,1,
MM00E2,1,
MA01A3,1,
ZM13A2,1,
MQ04B2,1,
MY04B2,1,
MX20B3,2,
MY23A3,1,
MO10A2,1,
MQ04G2,1,
MC02C0,1,
MQ06D4,1,
ZM00C2,1,
MP00A2,1,
MW01C3,1,
MM10A2,1,
ZM14C3,1,
MV03A4,1,
MQ05E0,1,
MD09G1,2,
MY08B0,1,
MY17B3,1,
MQ05B3,1,
MO09A0,1,
MX00C3,1,
MP04E1,1,
MX03C3,2,
MT03D2,1,
MQ00A3,1,
MM07A3,1,
MY07B2,1,
MR08A0,1,
MA09B1,2,
MR05A3,1,
ZM00A3,1,
ZM03A2,1,
MN07A3,2,
MN03B3,1,
MR10B3,1,
MN03A3,1,
MN10D1,1,
MO06D3,1,
MO11B2,1,
MW10C0,1,
MC06D4,1,
MX19A2,1,
MQ11A3,1,
MY06C1,1,
MY05A0,1,
MQ07A2,1,
ML09C4,1,
MV18C3,1,
MN03D0,1,
MY12B1,1,
MA01C2,1,
MY18B0,1,
MT18F2,1,
MJ04D2,1,
ML09F4,1,
MF05E6,2,
ME02G2,2,
MQ11B2,1,
MT10B3,2,
MS00C0,1,
MR08C3,1,
ME02E2,2,
MT04E2,1,
MR08C0,1,
MF03D5,2,
ZM23E5,3,
MY17C0,2,
MC04B1,1,
MM07B0,1,
MR10B2,1,
MW11B5,3,
MT02F4,2,
MS08C1,1,
MF01B6,1,
MN01C3,1,
MS08E4,2,
MK09B2,1,
MJ01C3,0,
MI06D3,1,
QA02A1,1,
MY07E3,1,
MN06A2,1,
MN02D0,1,
MY13B3,1,
MY05B0,1,
MT19B4,1,
MQ04C2,1,
MK03C3,1,
ZM02A2,1,
MV18A5,2,
MX06B0,1,
MW12B0,2,
MI05B4,1,
MI04D1,1,
MT05E3,2,
MT05A0,3,
MN08A3,1,
MQ11A5,1,
MQ11C5,1,
MW13H3,1,
MW08C2,1,
MW13G3,1,
MK00E4,2,
MX00D3,1,
MQ11C4,1,
MO05A1,1,
MT12D1,1,
MM09A3,3,
MO04A1,1,
MM10B0,2,
MO04A0,1,
MO05C1,1,
ZM02A0,2,
ZM13A3,1,
ME00A0,2,
MX00C1,2,
MW13J1,1,
MM07A2,1,
MP00D3,1,
ZM20B3,1,
MT10E3,1,
MK11B0,1,
MP07A2,1,
MW07B4,1,
MT09B3,1,
MI10F5,1,
MN00C5,1,
MQ09F2,1,
MN00A2,1,
MQ11D5,1,
MM07A3,1,
MO11A3,1,
MQ04B8,1,
MP11C0,1,
MJ04D3,1,
MX07A3,1,
MW12B0,2,
MW03D0,1,
MN05C1,1,
MK10C0,2,
MX06C4,1,
MW12B3,1,
MT14C1,1,
MN10C2,1,
MT14B2,1,
MT13D3,1,
MN11A2,1,
MT13A3,1,
MU00C1,1,
MX21A3,1,
MR08B1,1,
MW21E1,1,
MO11B2,3,
ZM23D4,1,
MY07C5,1,
MW15A3,1,
MQ11A3,1,
MX22F0,4,
MK10A2,1,
ML11B3,2,
MW16B2,1,
MM07D3,1,
ZM20B3,2,
MO11A3,1,
MR10D1,1,
MX07A3,1,
MI06A4,1,
MP00C4,1,
MX00A1,1,
MK06C3,1,
MF00C6,1,
MF00E3,2,
MK01A3,0,
MP11B2,1,
MV23D2,1,
MY04B4,2,
MX09A3,1,
MX14E5,1,
MT19E5,1,
MY03F1,1,
MQ04H2,1,
MY20A0,1,
MC09A2,1,
MV23A4,1,
MI06E1,1,
MN06B1,1,
ZM23D0,1,
MX00A2,1,
ML03D4,2,
MT17F1,1,
MW02C2,1,
MF04A4,2,
ZM25D4,1,
ZM20A1,1,
MW13C4,2,
MO00A4,1,
MW04I2,1,
MW04J3,2,
ZM25B5,1,
MY17C1,1,
MN07A3,3,
MF04C4,1,
MC01C1,2,
ZM12A3,1,
ZM03A1,1,
MT08C2,1,
MX03A3,1,
MX03C3,2,
MI06D2,1,
MA11A0,1,
MK01A3,1,
MX03C3,3,
MW20B4,1,
MS01D5,1,
MX19A2,1,
MV18D1,1,
MS02C2,1,
MY17D1,2,
MY20D4,1,
MF05C2,1,
MS02A4,1,
MS00A2,1,
MY06B1,2,
MF00E3,1,
MK00E1,1,
MS01G4,1,
MW02A0,1,
MT03A4,1,
MB11B2,1,
MU00B2,2,
MT04B4,1,
MQ11A2,1,
ZM25C2,3,
MV23D4,1,
MA04B2,1,
MW15A3,1,
MX18A3,1,
MP09B5,1,
MM07A4,1,
MK11C3,1,
MR06A3,1,
ZM11A2,1,
QA04D0,2,
MP00B3,1,
ZM17A0,1,
MQ04E6,1,
MD05G2,1,
MM09A2,3,
MR10D0,1,
ZM14C0,2,
MN00A3,1,
MW11B5,3,
MM08B2,1,
MY22E3,1,
MW00C2,1,
ZM17B1,1,
MQ05C2,1,
MW13B3,1,
MX11A3,2,
ZM01E1,1,
ME01E0,1,
ZM20A3,1,
ZM16A3,1,
MN07A2,1,
MO00A3,1,
MN00A3,3,
ZM13C0,1,
MX22H0,1,
MO11A3,2,
MW04G5,2,
MM11F4,1,
ZM22C0,1,
MQ11B3,1,
MI05C4,1,
MJ03B0,1,
MJ09C2,2,
MI06B1,1,
MV17D2,1,
MC02D3,2,
MC04A0,1,
ZM01C0,1,
MY21F1,1,
MM03A1,1,
MK00E1,1,
ML01G5,1,
MW09C0,1,
,0,
MY05B0,1,
ML01B4,1,
MM03B1,1,
ZM03A2,1,
MI11D4,2,
MM03F4,1,
MM05B4,1,
MC01B1,2,
MP00A3,1,
MX09C1,1,
MJ09B4,1,
MO05B3,1,
MX00C0,1,
MX14E1,1,
MO03B0,1,
MW01B3,1,
MW09F2,1,
MO05C1,1,
MT00A0,1,
MO05D1,1,
MT11A2,1,
MX04D2,1,
MM07A3,1,
MX04D3,1,
MN03B1,1,
MX04C3,2,
MO03D0,1,
MK08D1,1,
MX00C1,1,
MN00B3,1,
MT12D1,1,
MX23E1,1,
MN04C0,2,
ML09F0,1,
MW08B3,1,
ZM00C3,1,
MQ02E3,1,
MY01C5,1,
ZM19C2,1,
,0,
MW07A2,1,
MO05B0,1,
ZM22B2,1,
ZM22B3,1,
MQ05D4,2,
ML03B5,1,
ZM20A3,1,
ZM18A1,2,
MM11A2,1,
MM07A5,2,
MS08G5,3,
MT09B3,1,
,0,
MT04F5,2,
QA02B2,1,
ZM22G0,1,
MP09E2,4,
QA04B1,1,
MP01E5,1,
MQ05F2,1,
MV03A3,2,
MW23A0,1,
MT13C4,1,
MT02B3,2,
MF01D5,1,
MO04C1,1,
MF01D1,1,
MM07D3,1,
MO03B2,1,
MO04C0,1,
MN06B0,2,
MR05B2,2,
MM07B5,1,
ML11D1,1,
MX14E2,1,
ZM18A3,2,
ZM25D5,1,
MX23D5,1,
MV20A3,1,
MX14E1,1,
MN06A2,1,
MV21C1,1,
MS07A4,1,
MV03C3,1,
MS07D3,1,
MS07B3,1,
MV03D2,1,
MS07B2,1,
MQ04D7,1,
MR11D4,1,
ZM23D3,1,
MR08C3,1,
MV03A4,1,
MR09D1,1,
MT03C2,1,
MV03A3,2,
MR11A0,1,
ZM23E2,2,
ZM23C2,2,
MN00B2,1,
MJ01C3,2,
MK06C3,3,
MV03A4,1,
MP00B3,1,
MP01B3,1,
MX05B0,1,
QA04A3,1,
ZM16B3,1,
MP01D3,1,
MP06E1,3,
MK09E4,1,
MY10C3,1,
MN02D0,1,
MO11A2,0,
MO11A2,1,
ZM00B0,1,
MF05A2,1,
MY10B2,1,
MO05B2,1,
MJ01F0,1,
MM07A3,1,
MT09B1,1,
MC03B3,1,
MJ01C2,1,
MT07B2,1,
MY01D4,1,
ML08B3,1,
ZM03A1,1,
MO05C2,1,
MK08A0,1,
MA01C3,1,
ZM15A1,1,
ZM18A2,1,
ZM17C3,1,
MT08B1,1,
MF05D5,1,
MY06D1,1,
MX00B2,1,
MY10A1,1,
MY07B5,2,
MY10B3,1,
MR08A0,2,
MY02B3,2,
ML09E4,2,
MY01D0,2,
MW11B3,1,
MW02D0,1,
MY21D3,1,
ML10B3,1,
MP00D2,1,
MY20G3,1,
MP00A4,1,
MY14B0,1,
MY15D1,1,
MF06A4,1,
MO11A2,1,
MY21C4,1,
MS03B0,1,
MD10F0,1,
MW06C2,1,
MR11E3,1,
MY01E1,1,
MJ05D1,1,
MW13G3,1,
MR10C3,1,
MJ00E1,1,
MI11C0,1,
MN10A2,1,
MW19C2,1,
QA00A0,3,
MW16C3,1,
MR11D0,3,
MA04A3,1,
MA09B1,2,
ZM03A1,1,
ZM15C1,1,
