ID de lieu,Quantité,
MJ04B2,1,
MP10A3,2,
MC02A3,1,
MT04F4,1,
MX12B5,1,
MM11F4,3,
MK11B3,3,
MX01B1,2,
MV03F3,1,
MX06A4,1,
MP01C4,1,
MF00F5,1,
MW04J4,2,
MF04B5,2,
ZM12C1,1,
MQ04A2,1,
MY05B2,1,
MN07A2,0,
MI06D0,1,
MY21F1,1,
ZM16A3,1,
MP06D5,1,
MX11A1,1,
MP09B4,2,
MP01B0,2,
MF02A4,1,
MA02A3,2,
ZM17C3,1,
MC00E4,1,
MN07A2,1,
QA01A2,2,
MC00C1,1,
MF04A4,1,
ME05D3,1,
ZM20A3,1,
MF05D1,1,
MF05A3,1,
MP00A4,3,
MM07A3,1,
ZM23C4,1,
MS07A4,1,
MM07A4,1,
MR03C3,1,
MN01A1,3,
MJ10B3,1,
MY03C2,1,
MO04B2,1,
MP10E3,1,
MJ06A4,2,
MV18C5,1,
ZM04C0,1,
MR01C1,1,
MF05A2,2,
MW02A3,1,
MO11B2,1,
MQ09B2,2,
MQ04B9,1,
MM09C1,4,
MJ04D2,1,
MN00B2,1,
MQ08C0,1,
MJ08A2,2,
MP05B1,1,
MP10A3,1,
MR08B3,1,
MM07A0,1,
ZM25D4,1,
MJ08D1,1,
MW11A4,1,
MW04E5,1,
MX07A3,1,
MQ04F6,1,
MN02D3,1,
ML11B5,1,
MJ06D3,1,
MY16A0,1,
MY07B2,2,
MN00B2,1,
MS02B4,1,
MQ11A3,1,
ML09E4,1,
MJ06E4,1,
MQ05A0,1,
MP07A3,2,
MX00D0,1,
MY21D4,1,
ZM02A2,1,
MN00B1,1,
MY20E2,1,
MK11A3,1,
MO04D2,1,
MT04C0,1,
MQ11A2,1,
MS00B3,2,
MR03A2,1,
ZM18C2,1,
MW02A1,1,
MW04A5,1,
MS09F4,1,
MD11B0,1,
MS08B2,1,
MP07B3,1,
MM07A3,2,
MR06A3,1,
MW11B4,3,
MK11B3,2,
MX00B0,1,
MP06D1,2,
MO11B2,3,
MM01B0,1,
MN09A3,0,
ML03I0,1,
MM06E0,1,
MY06D2,2,
MY21D4,1,
MO11C3,3,
MN01C4,2,
ML11D1,1,
MO10A1,1,
ML03F5,1,
MY13B3,3,
MN07A2,1,
MQ04A2,0,
MC04B2,1,
MX22D1,2,
ML03E3,1,
MM07A4,1,
MO10A3,2,
MN00A2,1,
MO10B1,1,
MO10C0,2,
MT02B2,1,
MO04D2,1,
ZM16A3,1,
MX04E5,2,
MW13H5,3,
ML01C5,0,
MX13B2,2,
MX00C1,2,
MR09A1,1,
ML03I0,2,
MN09A3,1,
ML03C2,1,
MQ10F3,1,
MF08A1,1,
MJ05A1,1,
MX05A0,1,
MB10C3,1,
MP00A4,1,
ZM22C0,1,
MQ11A4,0,
MO11A3,4,
MN02A3,1,
MC02A3,1,
ZM23C4,1,
MY05C2,1,
MQ08D0,2,
MP08A0,2,
MY05A2,1,
MO11B2,1,
MY19A4,1,
MY07E3,1,
ML11D4,1,
MP00A4,3,
MR02A3,1,
MY12C3,1,
MF04B4,1,
MR11A4,1,
MW11D0,1,
MR08A3,2,
ZM03A1,1,
MT13B2,2,
MR11B0,1,
MQ09C0,1,
MW04J4,2,
MY18D4,1,
MQ06A3,2,
MP07D1,1,
MY10A0,1,
MW04J3,1,
MY15D1,1,
MR09B1,2,
ZM04A0,1,
MW04G1,1,
MP09D0,1,
MW15A3,1,
MQ08A5,1,
MR08C1,1,
MW07A3,1,
ML10A0,1,
MX04C5,2,
MP04B4,1,
ZM02A2,2,
QA03C1,1,
MY17C4,1,
MC00D4,1,
MY00A0,2,
MY08C0,1,
MX04E4,0,
MN00C2,1,
MB06A2,2,
MN00C4,2,
MP02E1,0,
MS01B4,1,
MC00D1,1,
MY02F1,1,
MR01A2,1,
MY19C2,0,
MX04E4,1,
MY02B2,2,
MW01A2,1,
MX16D3,2,
ML11D4,1,
MX04A2,3,
MS00E4,1,
MY18E0,1,
MP02E1,1,
MT03A4,1,
MQ06B3,1,
MR10B0,1,
ZM01E3,1,
MP01C2,1,
ZM01D0,2,
MP02A5,1,
MM07E0,2,
MS03A0,1,
MK11C3,1,
MN00C2,1,
MX03C2,2,
MR05A3,1,
ZM03A2,1,
ZM01B2,1,
MX00C1,1,
MS02A5,1,
MX06B3,2,
MN06C3,1,
MT03A1,1,
MX06C1,2,
MC01B2,1,
MB02C2,4,
MR10B1,1,
MJ08A2,1,
MJ04E1,1,
MI11D4,2,
MP07D2,1,
MF00E3,1,
MK00B4,1,
MJ01C3,1,
MU01B2,2,
MO10A2,1,
ZM13A2,1,
MN06B1,2,
MY07C3,1,
MR11C2,1,
MO11B2,1,
MP00A4,2,
MX17E4,1,
ZM16A3,1,
MY06B1,1,
MM08B2,1,
MK06A1,1,
MY19D3,1,
MW09B1,1,
MO11B1,2,
MO11C3,1,
ML09D3,2,
MV20E2,1,
MO11B2,1,
ZM21C0,1,
MP02E4,2,
MP00A4,2,
ZM25D1,1,
ML03I0,1,
MP00A4,1,
ZM23D1,1,
MM07A2,0,
MN00B1,1,
MO11B2,1,
MP04B4,1,
MX05A0,1,
MW09A0,1,
MB02E1,46,
MD05F1,1,
MD05F1,0,
MB08D2,0,
MB08D2,8,
MP03F2,1,
ZM01B0,1,
MY01E3,1,
MW04A3,1,
ZM16A3,1,
MO11C3,1,
MW06C2,2,
MJ06B4,1,
MP00A4,3,
MO08A1,1,
MN05D3,1,
MQ08D4,1,
MT02E1,1,
MT10D2,1,
MN06B0,1,
MR03A3,1,
MX01A1,2,
MN05A4,1,
MM07A3,1,
ZM13A2,1,
MR06B1,2,
MY19B0,1,
ME10G1,1,
MY01B0,2,
MD08A3,1,
MR08A0,2,
MO11B2,1,
MQ08D5,2,
MY13C3,1,
MC04A1,2,
MU00A0,0,
MN10C1,1,
MY18D3,2,
MT02C1,1,
ME07C1,2,
